,,予算枠,残枠,優先順位,性別,年齢上限,求める資格[テキスト],都道府県,市区町村,最寄り駅,（上部）給与形態例下限,社名,URL,/previewなし,業種,職種,タイトル,仕事内容キャッチ,寮完備,寮費,雇用形態,案件ID,仕事No.,企業ID
FALSE,,,,4,不問,49,◆未経験OK！,山形県,酒田市,酒田駅から車8分、東酒田駅から車15分、余目駅から車24分,1600,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804863,https://job-con.jp/detail/51/804863,半導体・電子,組立・組付け・機械オペレーター・塗装,《未経験の方も大カンゲイ★》高時給1600円！食堂完備！できたてご飯が食べれる♪,石英ガラスの原料を機械にセットしてカット<B><B>＼半導体用製品などの加工/<B>◆石英ガラスの原材料を機械にセット→カット<B>◆材料置き場より部材の運搬,,,派遣社員,804863,1314RS0629G5★34-S,51
FALSE,,,,4,女性,49,◆未経験OK！,福島県,二本松市,二本松駅から車8分,1300,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804864,https://job-con.jp/detail/51/804864,化学・石油化学,組立・組付け・機械オペレーター・塗装,【初心者カンゲイ♪】ちょこっと残業あり♪活気みなぎる！！20代活躍中！！,自動車部品の加工・検査<B><B>自動車部品の加工・オイルシール製造(金属部品の加工マシオペ、<B>検査、<B>梱包)・ガスケット部品製造(ゴム製品の加工マシオペ、<B>検査、<B>梱包),,,派遣社員,804864,1314RS0629G8★55-S,51
FALSE,,,,4,不問,49,◆未経験OK！,長野県,塩尻市,広丘駅から徒歩10分,1350,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804866,https://job-con.jp/detail/51/804866,その他,組立・組付け・機械オペレーター・塗装,【経験不問！未経験◎】残業もあるのでガッツリ稼げます！,プリンター部品の組立オペレーター<B><B>【業務内容詳細】家庭用の電子機器に使われるカートリッジの組立器のオペレーション。<B>材料の投入や組立された製品の検査をしていただきます。<B>【取扱製品情報】プリンター,,,派遣社員,804866,1314RS0629G41★8-S,51
FALSE,,,,4,不問,49,◆未経験OK！,富山県,下新川郡朝日町,泊駅から徒歩10分,1500,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804879,https://job-con.jp/detail/51/804879,食品・飲料,クレーン・フォークリフト・運搬,【初心者カンゲイ♪】高収入でしっかり稼ぐ！程よい残業でお小遣い稼ぎ♪,フォークリフト<B><B>【業務内容詳細】ペットボトル飲料(水・お茶・スポーツ飲料等)や資材のフォークリフトを使った運搬業務。<B>部材の入出庫や一部仕分けの作業などもあります。<B>フォークリフトでの作業については高くても2段積みで基本的には平積みのため初心者でも対応しやすいです。<B>作業の内9割はフォークリフトでの運搬業務中心になります。<B>【取扱製品情報】ペットボトル飲料(水・お茶・スポーツ飲料等),,,派遣社員,804879,1314RS0629G29★83-S,51
FALSE,,,,4,男性,49,◆未経験歓迎！<B>◆Power Pointの操作できる方歓迎！,神奈川県,相模原市南区,相模原駅からバス24分、下溝駅から車10分、町田駅から車16分,1500,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804881,https://job-con.jp/detail/51/804881,輸送機械,組立・組付け・機械オペレーター・塗装,【高時給1500円★】送迎バスあり！通勤しやすい♪未経験の人にオススメです★,航空機器製品の組立・チェック<B><B>＼大手製造工場内での航空機器製品づくり/<B>◆組立<B>◆加工<B>◆検査業務,,,派遣社員,804881,1314RS0629G22★45-S,51
FALSE,,,,4,不問,49,◆経験者歓迎！,愛知県,小牧市,高蔵寺駅から車20分,1500,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804882,https://job-con.jp/detail/51/804882,医療機器,軽作業・検査・ピッキング,【経験活かせる☆】残業ほぼナシでジュージツ☆先の予定も立てやすい♪土日祝休！,医療機器の組立・調整<B><B>【業務内容詳細】時短も相談可能★★<B>即日就業できる派遣社員の方を募集します。<B>快適なクリーンルーム内での電子部品や測定器、<B>医療機器の組立・検査・調整をするお仕事です。<B>機械を操作するのではなく、<B>自分の手や工具(はんだ付け・ドライバー等)を使用して製造します。<B>パート社員、<B>派遣社員など様々な方が活躍しており、<B>中には未経験から始めた方もいます。<B>細かい作業が好きな方、<B>手先の器用な方、<B>ものづくりに携わりたい方にピッタリの職場です。<B>ぜひご応募ください！<B>手順書がありますので、<B>そちらに沿って製造します。<B>分からない所があれば、<B>先輩が丁寧に教えてくれますので、<B>ご安心ください。<B>【取扱製品情報】眼科で使用する目の検査をする機械,,,派遣社員,804882,1314RS0629G51★39-S,51
FALSE,,,,4,不問,49,◆未経験OK！,福井県,あわら市,芦原温泉駅から車7分,1650,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804883,https://job-con.jp/detail/51/804883,製薬・化粧品,軽作業・検査・ピッキング,【未経験スタートOK！】土日祝休み！高収入でしっかり稼ぐ！こじんまりな安心職場☆,梱包・出荷・仕分けなど<B><B>【業務内容詳細】製薬会社の物流倉庫にて製品、<B>原料、<B>資材などの入出庫作業・原材料を搬入口から運搬し倉庫に入れる・在庫管理(出荷したものの履歴と入庫したものの履歴を確認する)・気温一定のクリーンルームでのお仕事です。<B>※部署の指定はできません。<B>【取扱製品情報】ジェネリック医薬品,,,派遣社員,804883,1314RS0629G33★24-S,51
FALSE,,,,4,男性,49,◆未経験OK！,石川県,白山市,松任駅から車4分,1320,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804884,https://job-con.jp/detail/51/804884,その他,組立・組付け・機械オペレーター・塗装,【未経験OK！ビギナー活躍中♪】ガッツリ稼げる残業月20H以上！,組立・加工・食品製造など<B><B>【業務内容詳細】トラックの荷台部分の製造・組み立てを行っている企業様での組み立て業務です。<B>【取扱製品情報】トラック,,,派遣社員,804884,1314RS0629G31★58-S,51
FALSE,,,,4,不問,49,◆未経験OK！,神奈川県,藤沢市,湘南台駅からバス10分,1600,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804885,https://job-con.jp/detail/51/804885,その他,組立・組付け・機械オペレーター・塗装,【未経験OK！】稼ぐ優先・高収入Work☆程よく残業で収入にプラス♪,切削工具の精度調整・集配<B><B>【業務内容詳細】切削工具のプリセット作業(再研磨された後の工具の長さ(精度)合わせ)および集配業務【取扱製品情報】隣接工場で使用される加工設備付帯の切削工具,,,派遣社員,804885,1314RS0629G22★36-S,51
FALSE,,,,4,不問,49,◆未経験OK！,石川県,能美市,能美根上駅から車10分,1500,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804887,https://job-con.jp/detail/51/804887,化学・石油化学,組立・組付け・機械オペレーター・塗装,【未経験OK！】高収入でしっかり稼ぐ！収入重視派さんに！残業20H以上！！,セラミック素子の防水コート機械オペ<B><B>【業務内容詳細】機械オペレーター業務(1)機械に短冊状にカットしたセラミック素子をセット(2)機械のボタンを押して素子の先端を粉末状の素材を用いて防水コーティングする業務上記、<B>業務習熟後はX線を用いてコーティングの厚さを測る業務や防水性を試す検査業務も実施いたします。<B>【取扱製品情報】自動車、<B>デバイス向け電子部品,,,派遣社員,804887,1314RS0629G31★78-S,51
FALSE,,,,4,男性,49,◆未経験OK！,富山県,富山市,萩浦小学校前駅から徒歩5分,1500,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804891,https://job-con.jp/detail/51/804891,その他,軽作業・検査・ピッキング,【未経験者カンゲイ♪】残業ほぼナシでプラ充！高収入ワーク！ヘアカラーOK！,化学製品の袋詰め・運搬<B><B>【業務内容詳細】粉体の化学製品を製造。<B>製品を袋詰め作業し、<B>置き場への運搬する。<B>【取扱製品情報】化学製品の製造,,,派遣社員,804891,1314RS0629G29★86-S,51
FALSE,,,,4,男性,49,◆未経験OK！,茨城県,龍ケ崎市,※詳しくはお問合せください,1450,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804904,https://job-con.jp/detail/51/804904,機械・金属・鉄鋼,組立・組付け・機械オペレーター・塗装,【未経験の方も安心◎】高収入でしっかり稼ぐ！残業でたっぷり稼ぐ！,建機部品の金属溶接<B><B>【業務内容詳細】金属を加工し、<B>溶接業務をしていただきます。<B>【取扱製品情報】建設機械部品,,,派遣社員,804904,1314RS0629G10★81-S,51
FALSE,,,,4,男性,49,◆未経験OK！,茨城県,かすみがうら市,※詳しくはお問合せください,1450,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804905,https://job-con.jp/detail/51/804905,機械・金属・鉄鋼,組立・組付け・機械オペレーター・塗装,【未経験スタート大歓迎♪】稼ぐ優先・高収入Work☆,建設機械部品の加工溶接<B><B>【業務内容詳細】金属を加工し、<B>溶接業務をしていただきます。<B>【取扱製品情報】建設機械部品,,,派遣社員,804905,1314RS0629G10★82-S,51
FALSE,,,,4,男性,49,◆未経験OK！,福島県,相馬郡新地町,坂元駅から車7分,1530,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804906,https://job-con.jp/detail/51/804906,化学・石油化学,組立・組付け・機械オペレーター・塗装,【未経験でも活躍できる！】残業ほぼナシでプラ充！ウレシイ☆土日祝休♪,樹脂部品の製造オペレーター<B><B>【業務内容詳細】樹脂生産部品の製造に関わる機械オペレーター業務。<B>機械に素材をセットして脱着する作業。<B>【取扱製品情報】自動車や半導体に使用されるプラスチック樹脂部品,,,派遣社員,804906,1314RS0629G3★15-S,51
FALSE,,,,4,男性,49,◆未経験OK！,兵庫県,姫路市,広畑駅から徒歩40分,1650,株式会社綜合キャリアオプション,https://job-con.jp/detail/preview/51/804910,https://job-con.jp/detail/51/804910,輸送機械,組立・組付け・機械オペレーター・塗装,【未経験OK！ビギナー活躍中♪】高収入でしっかり稼ぐ！好きな髪色でOK♪,船舶エンジンの組立作業<B><B>【業務内容詳細】船舶用エンジンの組立業務をお任せします。<B>大型エンジンを、<B>約5名のチームで協力しながら組み上げていく作業です。<B>重量のある部品はクレーンを使用して安全に運搬し、<B>所定の位置に据え付けて組付けを行います。<B>作業にはインパクトドライバーやトルクレンチ、<B>レンチなどの各種工具を使用します。<B>1台のエンジンを約2日かけて完成させる業務です。<B>【取扱製品情報】船舶に使われる駆動用エンジン・発電用エンジン,,,派遣社員,804910,1314RS0629G60★23-S,51
